YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR
1992,2,16,8.91,49,0
1992,2,17,5.49,31.5,0
1992,2,18,5,26.56,0
1992,2,19,11.23,58.94,0
1992,2,20,9.34,48.25,0
1992,2,21,8.48,43.44,0
1992,2,22,11.72,56.75,0.09
1992,2,23,11.72,55.62,0.04
1992,2,24,12.88,59.56,0
1992,2,25,9.83,48.62,0
1992,2,26,10.93,56.88,0
1992,2,27,10.44,54.69,0
1992,2,28,9.58,50.31,0
1992,2,29,9.34,46.19,0
1992,3,1,8.67,41.69,0
1992,3,2,6.96,32.5,0
1992,3,3,3.78,17.31,0
1992,3,4,3.36,14.12,0
1992,3,5,6.47,30.19,0
1992,3,6,7.2,34.75,0
1992,3,7,7.08,34.12,0
1992,3,8,6.77,32.5,0
1992,3,9,6.84,32.31,0
1992,3,10,7.2,35.19,0
1992,3,11,7.93,39.25,0
1992,3,12,9.16,44.75,0
1992,3,13,9.03,41.75,0
1992,3,14,8.42,40.06,0
1992,3,15,6.1,27.44,0
1992,3,16,6.77,30.88,0
1992,3,17,9.09,42.31,0
1992,3,18,10.07,45.81,0
1992,3,19,10.31,45.25,0
1992,3,20,10.38,45.69,0
1992,3,21,10.56,48.06,0
1992,3,22,10.25,43,0
1992,3,23,9.16,38.19,0
1992,3,24,9.09,39.81,0
1992,3,25,10.74,47.06,0
1992,3,26,10.19,42.5,0
1992,3,27,8,29.5,0
1992,3,28,7.32,25.38,0
1992,3,29,7.45,25.06,0
1992,3,30,6.96,24.5,0
1992,3,31,8.48,31.88,0
1992,4,1,13.43,53.88,0
1992,4,2,11.84,46.56,0
1992,4,3,10.5,40.62,0
1992,4,4,8.54,30.81,0
1992,4,5,6.9,22.12,0
1992,4,6,6.35,21.75,0
1992,4,7,6.53,21.44,0
1992,4,8,10.56,37.06,0
1992,4,9,11.78,40.31,0
1992,4,10,12.21,44.81,0
1992,4,11,12.08,46.12,0
1992,4,12,10.5,38.81,0
1992,4,13,9.46,33.44,0
1992,4,14,10.62,40,0
1992,4,15,10.62,40.81,0
1992,4,16,13.49,50.69,0
1992,4,17,13,50,0
1992,4,18,12.88,50.12,0
1992,4,19,13.49,49.94,0
1992,4,20,12.7,45.5,0
1992,4,21,11.29,37.19,0.26
1992,4,22,10.68,33.31,0
1992,4,23,12.02,40.81,0.06
1992,4,24,12.7,49.31,0.32
1992,4,25,13.49,52,3.04
1992,4,26,12.51,45.44,0.11
1992,4,27,11.11,39.38,0
1992,4,28,11.78,42.69,0
1992,4,29,11.17,41.44,0
1992,4,30,12.45,45.12,0
1992,5,1,11.84,40.75,0
1992,5,2,10.38,30.44,0
1992,5,3,11.84,32.56,0
1992,5,4,13.31,37.81,0.01
1992,5,5,14.04,43.12,0.01
1992,5,6,13.55,45.31,0.01
1992,5,7,13.18,41.06,0.29
1992,5,8,12.08,36.69,0.48
1992,5,9,13.06,40,2.36
1992,5,10,12.88,36.69,0
1992,5,11,12.27,35.94,0
1992,5,12,12.08,39.38,1.88
1992,5,13,14.04,48.62,5.8
1992,5,14,14.1,48.94,0
1992,5,15,12.51,41.44,0
1992,5,16,14.04,46,0.03
1992,5,17,12.57,35.88,0.4
1992,5,18,10.25,28.56,0
1992,5,19,10.07,27.31,0
1992,5,20,8.61,23.38,0
1992,5,21,8.67,23.25,0
1992,5,22,8.54,23.12,0
1992,5,23,11.96,33,0
1992,5,24,12.02,30.88,0.76
1992,5,25,11.72,29.81,0.26
1992,5,26,11.72,29.31,0.01
1992,5,27,11.84,28.81,0.08
1992,5,28,12.94,32.56,1.29
1992,5,29,15.14,45.75,0.23
1992,5,30,14.65,48.5,16.56
1992,5,31,17.03,59.06,6.82
1992,6,1,15.75,51.81,0.2
1992,6,2,15.56,50.12,0.08
1992,6,3,15.87,51.88,5.22
1992,6,4,15.56,51.19,0.06
1992,6,5,17.03,58.25,9.47
1992,6,6,16.54,58.38,0.2
1992,6,7,15.69,52.06,0
1992,6,8,15.14,47.38,0.01
1992,6,9,15.38,50.56,0
1992,6,10,17.15,58.94,14.14
1992,6,11,17.27,64.25,1.29
1992,6,12,16.54,58.44,0
1992,6,13,15.87,54.31,0.31
1992,6,14,17.09,57.38,0.02
1992,6,15,16.85,58.06,3.6
1992,6,16,16.3,54.38,0.16
1992,6,17,16.24,51.75,0.03
1992,6,18,16.72,57.06,0.03
1992,6,19,16.42,61.06,7.97
1992,6,20,17.33,69.56,4.39
1992,6,21,15.87,63.69,4.89
1992,6,22,15.81,64.69,6.81
1992,6,23,15.99,64.62,0.61
1992,6,24,15.2,65.62,0.14
1992,6,25,14.83,59.06,0.94
1992,6,26,14.83,56.69,0.2
1992,6,27,15.2,53.38,0.15
1992,6,28,15.99,57.75,2.69
1992,6,29,16.6,61.31,0.08
1992,6,30,17.58,69.81,8.34
1992,7,1,17.94,73.75,2.17
1992,7,2,17.46,76.81,17.28
1992,7,3,17.46,71.81,7.48
1992,7,4,16.72,70.81,0.09
1992,7,5,16.42,68.12,0.11
1992,7,6,16.17,65.69,0.2
1992,7,7,17.4,70.56,7.56
1992,7,8,16.85,69.75,0.1
1992,7,9,16.85,68.44,1.94
1992,7,10,16.97,70.94,0.43
1992,7,11,16.66,66.19,2.26
1992,7,12,16.97,68.88,1.31
1992,7,13,17.46,71.44,0.86
1992,7,14,18.68,78.88,27.79
1992,7,15,17.58,77.19,4.62
1992,7,16,17.09,73.25,0.31
1992,7,17,17.09,76.38,3.09
1992,7,18,17.09,74.62,8.21
1992,7,19,16.48,68.69,0.14
1992,7,20,17.09,72.19,0
1992,7,21,17.09,75.94,1.38
1992,7,22,16.3,70.88,0.47
1992,7,23,15.69,64.12,0.12
1992,7,24,15.44,62.25,0.01
1992,7,25,16.11,69.44,1.33
1992,7,26,16.36,71.81,6.94
1992,7,27,15.56,67.81,1.61
1992,7,28,15.62,61.94,0.24
1992,7,29,15.81,62.12,0.25
1992,7,30,15.81,63.38,0.13
1992,7,31,16.66,66.44,3.69
1992,8,1,16.91,75,5.25
1992,8,2,16.48,78,10.64
1992,8,3,17.21,74.81,14.42
1992,8,4,17.52,74.25,8.09
1992,8,5,17.94,78,5.4
1992,8,6,18.19,78.88,4.91
1992,8,7,18.49,81.31,19.69
1992,8,8,18.98,83.62,9.8
1992,8,9,18.19,79.88,3.2
1992,8,10,17.7,80.19,4.86
1992,8,11,17.46,79.12,22.96
1992,8,12,17.52,82.94,15.43
1992,8,13,17.09,83.88,17.98
1992,8,14,16.36,82.25,13.55
1992,8,15,16.85,83.19,9.86
1992,8,16,17.46,78.06,1.01
1992,8,17,17.4,76.19,0.6
1992,8,18,17.46,74.5,0.37
1992,8,19,17.21,76.5,1.53
1992,8,20,16.48,78.25,1.09
1992,8,21,16.3,75,0.54
1992,8,22,16.97,74.44,0.19
1992,8,23,17.09,72.94,0.02
1992,8,24,16.91,78.56,0.32
1992,8,25,17.09,77.62,4.43
1992,8,26,17.09,75.69,1.47
1992,8,27,17.27,80.94,3.53
1992,8,28,17.09,78.44,4.85
1992,8,29,17.7,83.31,8.33
1992,8,30,17.76,85.88,2.9
1992,8,31,17.33,82,0.94
1992,9,1,16.85,85.12,4.74
1992,9,2,17.09,79.56,2.92
1992,9,3,17.27,77.88,0.8
1992,9,4,16.91,76.19,2.03
1992,9,5,16.97,75.19,1.24
1992,9,6,17.52,82.12,5.33
1992,9,7,17.03,77.19,4.35
1992,9,8,16.85,80.88,0.25
1992,9,9,16.72,76.56,3.35
1992,9,10,17.58,77.19,1.51
1992,9,11,17.58,78.94,11.77
1992,9,12,17.82,78.5,10.63
1992,9,13,17.15,76.25,0.85
1992,9,14,16.91,73.62,0.01
1992,9,15,16.78,71.38,0.37
1992,9,16,16.91,72.94,3.14
1992,9,17,16.54,73.19,2.6
1992,9,18,16.42,73.31,1.9
1992,9,19,16.78,72.75,0.12
1992,9,20,16.48,71.31,0
1992,9,21,16.85,75.62,0.93
1992,9,22,17.94,86.06,2.47
1992,9,23,16.6,74.12,0
1992,9,24,14.95,69.81,0
1992,9,25,14.89,66.88,0
1992,9,26,15.62,72.12,0
1992,9,27,17.03,79.25,2.11
1992,9,28,18.37,86.19,4.55
1992,9,29,18.8,89.81,15.96
1992,9,30,17.46,85.75,7.89
1992,10,1,16.91,79.75,1.73
1992,10,2,17.09,77.94,0.02
1992,10,3,17.46,81.12,2.54
1992,10,4,17.03,78,1.17
1992,10,5,16.85,75.81,0.69
1992,10,6,16.72,76.19,2.67
1992,10,7,17.4,84.19,0.94
1992,10,8,17.15,83.75,7.54
1992,10,9,18.43,87.75,24.49
1992,10,10,19.59,92.12,13.16
1992,10,11,19.04,90.38,4.26
1992,10,12,18.13,83.19,3.32
1992,10,13,18.01,80.81,3.31
1992,10,14,17.94,86.5,2.14
1992,10,15,17.4,80.31,0.96
1992,10,16,15.38,72.12,0.72
1992,10,17,15.2,71.69,0.44
1992,10,18,14.65,72.5,0.01
1992,10,19,13.85,69.38,0.04
1992,10,20,13.73,69.69,0
1992,10,21,11.78,62.94,0
1992,10,22,12.82,65.31,0
1992,10,23,14.22,65.06,0.01
1992,10,24,14.89,65.56,0
1992,10,25,14.59,67.06,0
1992,10,26,15.26,73.81,0
1992,10,27,15.14,74.12,0
1992,10,28,15.32,74.06,0
1992,10,29,14.77,72.19,0.05
1992,10,30,13.31,68.44,0.03
1992,10,31,11.41,62.75,0
1992,11,1,12.57,64.44,0
1992,11,2,14.4,70.88,1.47
1992,11,3,14.34,72.19,0.62
1992,11,4,14.28,69.69,0.13
1992,11,5,14.34,73.19,0.04
1992,11,6,13.43,67.62,0.08
1992,11,7,14.1,71.94,0.12
1992,11,8,16.42,84.5,5.16
1992,11,9,15.93,79.56,2.75
1992,11,10,15.99,79.31,0.46
1992,11,11,15.38,77.5,1.14
1992,11,12,14.65,77.12,0.44
1992,11,13,14.16,75.88,0.3
1992,11,14,14.89,79.25,0.71
1992,11,15,15.81,88.06,11.93
1992,11,16,16.17,90.69,10
1992,11,17,16.54,94.44,35.92
1992,11,18,16.97,93.44,42.87
1992,11,19,16.85,89.94,5.02
1992,11,20,16.17,86.94,0.38
1992,11,21,16.05,84.81,0.48
1992,11,22,15.56,84.12,0.22
1992,11,23,14.83,82.69,0
1992,11,24,14.71,80.88,0.09
1992,11,25,14.59,79.62,0
1992,11,26,12.94,76.38,0.02
1992,11,27,15.32,84.88,0.05
1992,11,28,14.4,83.19,0
1992,11,29,14.28,82.81,0.01
1992,11,30,13.79,82.06,0
1992,12,1,12.51,79.38,0
1992,12,2,12.33,79.12,0
1992,12,3,12.76,80.69,0
1992,12,4,12.63,81.25,0.01
1992,12,5,12.27,79.94,0
1992,12,6,11.84,77.94,0.06
1992,12,7,10.74,74.56,0.24
1992,12,8,10.01,69.56,0
1992,12,9,10.86,71.88,0
1992,12,10,11.23,78.12,0
1992,12,11,9.95,70.75,0.03
1992,12,12,10.93,75.19,0
1992,12,13,11.47,75.12,0
1992,12,14,11.11,75.12,0
1992,12,15,11.66,77.44,0
1992,12,16,12.33,78.69,0
1992,12,17,12.02,78.19,0
1992,12,18,11.66,75.38,0
1992,12,19,11.96,76.44,0
1992,12,20,11.05,74.88,0
1992,12,21,10.93,74.62,0
1992,12,22,10.62,71.81,0
1992,12,23,10.38,69.31,0
1992,12,24,9.22,64.25,0
1992,12,25,8.48,62.06,0
1992,12,26,9.03,65.81,0
1992,12,27,10.68,73,0
1992,12,28,10.74,72.38,0
1992,12,29,10.68,72.31,0
1992,12,30,10.38,70.5,0
1992,12,31,10.5,70.38,0
1993,1,1,10.44,69.62,0
1993,1,2,10.99,71.5,0
1993,1,3,10.86,71.94,0
1993,1,4,9.83,65.62,0
1993,1,5,9.7,62.38,0
1993,1,6,9.03,54.94,0
1993,1,7,8.85,54.81,0
1993,1,8,10.44,67.25,0
1993,1,9,10.99,69.56,0
1993,1,10,10.68,67,0
1993,1,11,11.72,69,0
1993,1,12,10.74,62.81,0
1993,1,13,10.31,59.19,0
1993,1,14,8.54,51.06,0
1993,1,15,9.4,56.69,0
1993,1,16,12.21,68.62,0
1993,1,17,11.35,63.75,0
1993,1,18,10.74,59.5,0
1993,1,19,8.79,48.94,0
1993,1,20,9.09,53.5,0
1993,1,21,9.03,54.69,0
1993,1,22,11.29,64.75,0.04
1993,1,23,11.17,63.44,0.09
1993,1,24,9.64,58.88,0
1993,1,25,9.46,57.81,0
1993,1,26,9.03,54.06,0
1993,1,27,5.86,34.25,0
1993,1,28,6.35,37.62,0
1993,1,29,11.41,64.5,0
1993,1,30,12.15,66.31,0
1993,1,31,10.93,61.81,0
1993,2,1,11.17,61.75,0
1993,2,2,10.56,59.25,0
1993,2,3,11.23,63.88,0
1993,2,4,10.74,61.25,0
1993,2,5,9.58,56.12,0
1993,2,6,9.46,54.31,0
1993,2,7,9.28,54,0
1993,2,8,8.79,50.56,0
1993,2,9,10.44,58.31,0
1993,2,10,11.17,59.94,0
1993,2,11,9.95,54.81,0
1993,2,12,10.62,57.69,0
1993,2,13,10.38,54.06,0
1993,2,14,8.85,42.44,0
1993,2,15,9.09,42.38,0
1993,2,16,9.03,41.88,0
1993,2,17,9.28,43.62,0
1993,2,18,10.13,49.38,0
1993,2,19,7.45,38.25,0
1993,2,20,3.72,20.38,0
1993,2,21,1.95,12.38,0
1993,2,22,1.28,8.12,0
1993,2,23,3.72,21.75,0
1993,2,24,10.44,59.25,0
1993,2,25,10.8,59.88,0
1993,2,26,10.5,56.69,0
1993,2,27,10.56,57.06,0
1993,2,28,10.99,59.81,0
1993,3,1,12.15,60.19,0.22
1993,3,2,12.02,58.81,0.28
1993,3,3,12.08,59.69,0.19
1993,3,4,11.05,56.06,0.04
1993,3,5,10.19,50,0.03
1993,3,6,10.86,48.88,0
1993,3,7,10.56,44.19,0.02
1993,3,8,9.58,39.31,0.01
1993,3,9,10.68,47.81,0
1993,3,10,10.44,49.31,0.88
1993,3,11,10.25,49.06,2.74
1993,3,12,10.62,47.56,0
1993,3,13,10.68,42.19,0
1993,3,14,10.38,38.75,0
1993,3,15,10.8,40.31,0
1993,3,16,10.31,37.19,0
1993,3,17,9.03,34.44,0
1993,3,18,6.71,27.12,0
1993,3,19,10.44,45.62,0
1993,3,20,11.35,46.62,0
1993,3,21,12.27,51.56,0.18
1993,3,22,13.61,54.56,1.36
1993,3,23,12.88,50.75,0
1993,3,24,12.02,45.88,0
1993,3,25,8.42,29.69,0
1993,3,26,8.61,31.06,0
1993,3,27,6.04,23.5,0
1993,3,28,9.46,34.94,0.02
1993,3,29,12.63,48.62,0
1993,3,30,13.18,51.31,0
1993,3,31,13,49.81,0
1993,4,1,11.66,43,0
1993,4,2,10.56,39.56,0
1993,4,3,10.74,40.56,0.08
1993,4,4,10.38,43.56,0.11
1993,4,5,11.54,50.62,0
1993,4,6,11.47,49.69,0
1993,4,7,11.23,48.06,0
1993,4,8,10.07,42.31,0
1993,4,9,11.47,46.5,0
1993,4,10,13.31,52.19,0
1993,4,11,12.7,50,1.19
1993,4,12,11.72,45,1.15
1993,4,13,14.22,53.12,0.14
1993,4,14,14.28,52.81,0
1993,4,15,14.47,55.38,8.46
1993,4,16,14.16,56.38,5.85
1993,4,17,13,47.81,0.01
1993,4,18,12.57,43,0
1993,4,19,12.39,41.94,0
1993,4,20,13.31,45.38,0.77
1993,4,21,12.63,41.69,0
1993,4,22,12.15,42.25,0
1993,4,23,13,47.12,0
1993,4,24,12.57,43.94,0
1993,4,25,12.88,44.75,0.01
1993,4,26,12.08,42.19,0
1993,4,27,10.86,32.81,0.39
1993,4,28,11.29,33.25,1.97
1993,4,29,10.86,31.69,0.04
1993,4,30,11.29,33.44,0.02
1993,5,1,12.21,34.06,0.02
1993,5,2,11.47,32.62,0
1993,5,3,12.21,33.31,0
1993,5,4,12.15,35,0
1993,5,5,12.82,39.06,0
1993,5,6,12.21,38.19,0
1993,5,7,11.6,31.38,0
1993,5,8,12.7,34.38,0.6
1993,5,9,12.57,35.06,0.57
1993,5,10,10.8,29.81,0
1993,5,11,11.23,31.44,0
1993,5,12,12.08,32.88,0
1993,5,13,12.76,35.06,0
1993,5,14,13.85,38.81,0.15
1993,5,15,12.88,37.69,0.26
1993,5,16,12.51,35.25,1.1
1993,5,17,12.82,33.75,0.58
1993,5,18,12.27,33.31,0.04
1993,5,19,12.33,35.88,0.14
1993,5,20,13.43,40.94,2.4
1993,5,21,12.02,37.88,0.68
1993,5,22,13.18,42.94,0
1993,5,23,13.49,42.81,0
1993,5,24,12.33,35.19,0
1993,5,25,12.02,31.88,0
1993,5,26,13.06,33.94,0.05
1993,5,27,14.71,39.81,3.58
1993,5,28,14.4,38.06,0.45
1993,5,29,14.77,41.81,7.55
1993,5,30,13,40.25,0.12
1993,5,31,12.45,36.5,0
1993,6,1,13.61,35.75,0.25
1993,6,2,12.51,33.69,0.59
1993,6,3,15.62,47.88,0.28
1993,6,4,14.04,43.69,0.42
1993,6,5,14.04,45.44,0.25
1993,6,6,16.05,52.31,0
1993,6,7,16.42,55.81,0
1993,6,8,14.83,47.12,0.01
1993,6,9,14.83,49.69,0.02
1993,6,10,13.24,43.12,0
1993,6,11,15.56,51.38,0
1993,6,12,16.11,55.12,0
1993,6,13,18.07,72.06,12.1
1993,6,14,16.85,69.31,0.77
1993,6,15,15.44,60.25,0.24
1993,6,16,14.77,58.06,0.52
1993,6,17,14.22,63.38,5.53
1993,6,18,14.22,60.62,0.85
1993,6,19,14.47,59.19,0.13
1993,6,20,15.69,57,0.05
1993,6,21,15.2,56.5,0.01
1993,6,22,14.59,52.12,0.94
1993,6,23,14.65,48.31,1.52
1993,6,24,13.79,45.38,0.05
1993,6,25,14.4,48.81,0
1993,6,26,14.34,46.44,0.29
1993,6,27,14.71,51.06,11.41
1993,6,28,17.58,63.38,3.91
1993,6,29,17.58,66.19,0.12
1993,6,30,16.91,64.56,0.95
1993,7,1,17.52,70.44,3.68
1993,7,2,17.15,70.44,0.34
1993,7,3,17.21,69.69,3.08
1993,7,4,16.97,66.5,6.68
1993,7,5,16.36,62.75,0.15
1993,7,6,15.2,55.62,0.4
1993,7,7,15.32,63.62,0.17
1993,7,8,14.28,58.88,0.51
1993,7,9,15.14,57.44,4.69
1993,7,10,16.3,64.62,1.34
1993,7,11,16.72,67.12,0.71
1993,7,12,17.33,71.81,8.81
1993,7,13,16.78,69,3.16
1993,7,14,16.36,65.94,3.31
1993,7,15,16.42,66.12,4.15
1993,7,16,16.24,62,2.68
1993,7,17,15.93,64.19,0.36
1993,7,18,15.99,66.44,0.37
1993,7,19,15.87,61.5,0
1993,7,20,16.6,65.31,0.63
1993,7,21,16.66,65.31,0.02
1993,7,22,17.03,67.25,6.45
1993,7,23,16.72,70.19,1.67
1993,7,24,17.03,79.94,13.84
1993,7,25,17.03,77.75,9.87
1993,7,26,16.42,75.62,4.63
1993,7,27,17.46,78.69,17.46
1993,7,28,17.03,76.25,5.93
1993,7,29,16.54,78.12,12.34
1993,7,30,16.36,75.31,0.92
1993,7,31,16.42,75.38,0.09
1993,8,1,16.54,73.56,1.27
1993,8,2,16.42,72.31,3.69
1993,8,3,16.3,70,3.12
1993,8,4,16.42,68.94,4.93
1993,8,5,17.09,72.56,2.46
1993,8,6,16.91,70.75,0.91
1993,8,7,16.91,72.31,0.17
1993,8,8,16.3,72.12,6.94
1993,8,9,16.66,73.06,5.8
1993,8,10,16.24,70.12,0.45
1993,8,11,15.99,67.81,0.59
1993,8,12,16.17,69.25,1.97
1993,8,13,17.21,72.38,8.51
1993,8,14,16.91,74.31,4.98
1993,8,15,17.52,80.62,7.91
1993,8,16,16.54,73.56,8.03
1993,8,17,17.33,76.56,8.65
1993,8,18,17.27,75.5,4.23
1993,8,19,17.27,72.56,2.4
1993,8,20,17.09,69.94,0.03
1993,8,21,16.91,72.06,0.42
1993,8,22,17.46,79.19,0.89
1993,8,23,16.91,76.94,0.43
1993,8,24,16.05,70.81,0.02
1993,8,25,16.17,68.06,2.45
1993,8,26,16.54,74,1.11
1993,8,27,16.54,68.75,1.05
1993,8,28,17.52,71,4.96
1993,8,29,18.98,81.81,17.21
1993,8,30,19.47,84.56,25.13
1993,8,31,19.1,87.69,19.31
1993,9,1,18.62,85.44,5.44
1993,9,2,17.46,82.06,6.13
1993,9,3,17.21,80.44,0.69
1993,9,4,17.52,82.44,0.02
1993,9,5,17.27,80.5,0.84
1993,9,6,17.58,83.88,15.74
1993,9,7,17.46,83.88,7.36
1993,9,8,17.52,79.19,0.44
1993,9,9,16.72,76.06,0.07
1993,9,10,16.91,75.62,0
1993,9,11,17.21,74.31,0
1993,9,12,16.36,72.12,0
1993,9,13,16.54,75.56,0
1993,9,14,16.85,74.62,0
1993,9,15,17.21,76.75,0.04
1993,9,16,17.88,83.75,4.43
1993,9,17,17.82,79.12,5.61
1993,9,18,17.88,82.56,9.8
1993,9,19,18.25,81.62,0.17
1993,9,20,17.94,80.75,2.78
1993,9,21,18.43,85.31,12.45
1993,9,22,18.49,87.5,17.94
1993,9,23,18.37,86.81,4.1
1993,9,24,18.07,83.25,1.09
1993,9,25,17.15,80.5,2.63
1993,9,26,16.6,79,0.59
1993,9,27,17.03,77.19,0.04
1993,9,28,17.58,79.69,0.34
1993,9,29,17.64,79.62,0.27
1993,9,30,18.68,84.5,2.21
1993,10,1,18.49,82.62,12.08
1993,10,2,18.43,84.06,10.55
1993,10,3,17.88,83.94,8.82
1993,10,4,17.76,79.12,5.03
1993,10,5,17.82,80.81,0.25
1993,10,6,18.07,83.06,0.08
1993,10,7,17.4,81.94,4.4
1993,10,8,17.4,83.38,3.13
1993,10,9,18.19,92.38,24.61
1993,10,10,19.78,92.31,26.06
1993,10,11,19.23,92.44,5.51
1993,10,12,17.82,87.5,2.31
1993,10,13,17.7,88.31,4.6
1993,10,14,17.7,88.25,3.16
1993,10,15,17.94,88.75,4.01
1993,10,16,18.31,92,3.63
1993,10,17,18.49,92.31,4.02
1993,10,18,17.94,89.62,7.76
1993,10,19,17.46,87,12.51
1993,10,20,17.09,84.69,1.45
1993,10,21,16.85,83,1.45
1993,10,22,16.78,83.5,0.18
1993,10,23,16.6,81.75,0.06
1993,10,24,14.77,76.31,0
1993,10,25,14.95,74.31,0
1993,10,26,15.93,75.06,0
1993,10,27,17.27,79.56,0
1993,10,28,17.82,85.19,0
1993,10,29,17.33,85,0.09
1993,10,30,15.2,80.31,0.16
1993,10,31,14.47,79.62,3.39
1993,11,1,16.3,87.5,5.28
1993,11,2,15.38,85.88,1.5
1993,11,3,15.2,81.94,1.97
1993,11,4,14.59,81.94,1.1
1993,11,5,15.62,83,0.07
1993,11,6,15.81,82.69,0.08
1993,11,7,15.38,82.31,0.02
1993,11,8,15.26,81.5,0.31
1993,11,9,14.71,82.25,1.42
1993,11,10,14.47,83.94,3.08
1993,11,11,15.44,86.94,4.52
1993,11,12,14.83,82.88,3.31
1993,11,13,14.71,82.19,0.87
1993,11,14,14.28,81.19,0.13
1993,11,15,14.04,79.75,0.02
1993,11,16,14.65,77.94,0
1993,11,17,14.04,75.25,0
1993,11,18,13.92,77.38,0.01
1993,11,19,14.83,79.25,0
1993,11,20,14.65,79.88,0
1993,11,21,14.4,80.38,0
1993,11,22,14.34,78.62,0
1993,11,23,13.92,77.12,0
1993,11,24,13.06,74.44,0.01
1993,11,25,10.68,67.38,0.23
1993,11,26,11.11,72.12,0.3
1993,11,27,9.16,66.94,0.43
1993,11,28,8.97,63.69,0
1993,11,29,9.58,67.69,0
1993,11,30,10.07,68.75,0
1993,12,1,10.86,71.69,0
1993,12,2,11.11,73.69,0.01
1993,12,3,10.5,68.5,0.01
1993,12,4,10.38,67.81,0.04
1993,12,5,13.98,85.56,16.3
1993,12,6,15.2,91.56,18.08
1993,12,7,15.44,85.44,3.2
1993,12,8,14.77,80.31,0.7
1993,12,9,14.1,77.94,0
1993,12,10,13.49,77.75,0
1993,12,11,13.06,74.94,0
1993,12,12,10.8,65.69,0
1993,12,13,9.95,63.25,0
1993,12,14,7.69,55.25,0
1993,12,15,7.51,54.5,0
1993,12,16,9.28,66.44,0
1993,12,17,9.83,69.38,0
1993,12,18,9.52,69.19,0
1993,12,19,9.89,66.81,0
1993,12,20,9.28,59.44,0
1993,12,21,9.89,64.69,0.05
1993,12,22,10.01,69.75,0.1
1993,12,23,10.01,71.75,0
1993,12,24,10.74,72.44,0
1993,12,25,9.95,71.5,0
1993,12,26,9.7,70.38,0
1993,12,27,10.07,71.31,0
1993,12,28,10.8,70.06,0
1993,12,29,10.74,69.25,0
1993,12,30,12.02,73.44,0
1993,12,31,12.88,76.31,0
1994,1,1,12.39,74.19,0.01
1994,1,2,12.39,74.38,0
1994,1,3,12.33,73.25,0
1994,1,4,11.29,69.31,0
1994,1,5,10.86,67.94,0
1994,1,6,11.11,69.12,0
1994,1,7,11.29,69.62,0
1994,1,8,10.93,67.25,0
1994,1,9,10.86,66.38,0
1994,1,10,11.17,70.31,0
1994,1,11,11.23,69.25,0
1994,1,12,11.11,68.25,0
1994,1,13,12.27,69.19,0
1994,1,14,12.15,69.5,0
1994,1,15,13.12,71.06,0
1994,1,16,14.04,70.44,0.08
1994,1,17,11.78,62.12,2.06
1994,1,18,14.4,75.38,2.15
1994,1,19,14.59,77.94,5.22
1994,1,20,13.24,73.25,0.44
1994,1,21,11.6,69.38,0
1994,1,22,12.63,71.88,0
1994,1,23,12.45,69.69,0
1994,1,24,11.84,66.44,0
1994,1,25,11.29,62.56,0
1994,1,26,10.25,55.12,0
1994,1,27,11.17,62.62,0
1994,1,28,11.29,64.12,0
1994,1,29,10.44,60.94,0
1994,1,30,9.09,54.62,0
1994,1,31,9.64,55.81,0
1994,2,1,11.66,63.94,0
1994,2,2,11.54,60.25,0
1994,2,3,10.93,55.25,0
1994,2,4,12.27,63.81,0
1994,2,5,12.27,64.12,0
1994,2,6,12.02,63.06,0
1994,2,7,11.6,62.75,0
1994,2,8,14.65,72.81,1.88
1994,2,9,15.32,75.62,3.91
1994,2,10,14.47,71.62,3.15
1994,2,11,14.53,75.81,4.91
1994,2,12,14.16,68.31,0.45
1994,2,13,14.53,69.62,1.99
1994,2,14,13.92,66.56,0.13
1994,2,15,13.24,62.62,0
1994,2,16,13.37,61.12,0
1994,2,17,12.51,59.12,0
1994,2,18,11.35,57.69,0
1994,2,19,10.44,54,0
1994,2,20,10.99,56.88,0
1994,2,21,10.5,53.38,0
1994,2,22,9.22,46.88,0
1994,2,23,5.43,29.38,0
1994,2,24,8.12,41.75,0
1994,2,25,10.19,53.06,0
1994,2,26,6.35,34.69,0
1994,2,27,9.46,49.81,0
1994,2,28,9.95,52,0
1994,3,1,10.07,52.06,0
1994,3,2,9.89,49.06,0
1994,3,3,9.52,48.06,0
1994,3,4,9.34,46.5,0
1994,3,5,8.73,42.56,0
1994,3,6,8.18,37.44,0
1994,3,7,6.9,28.69,0
1994,3,8,7.51,30.44,0
1994,3,9,9.7,41.06,0
1994,3,10,10.5,46.81,0
1994,3,11,9.4,38.88,0
1994,3,12,10.13,42.12,0
1994,3,13,10.25,41.88,0
1994,3,14,10.68,43.69,0
1994,3,15,11.66,46.75,0
1994,3,16,10.19,43.12,0
1994,3,17,10.38,41.5,0
1994,3,18,9.22,34.38,0
1994,3,19,8.18,31.75,0
1994,3,20,8.36,34,0
1994,3,21,8.91,34.38,0
1994,3,22,9.22,35,0
1994,3,23,9.58,35.69,0
1994,3,24,11.9,44.44,0
1994,3,25,12.45,47.56,0
1994,3,26,13.18,50.81,0
1994,3,27,12.7,48.06,0
1994,3,28,12.45,47.56,0
1994,3,29,14.34,54.81,0
1994,3,30,14.53,54.25,0
1994,3,31,12.33,48.69,0
1994,4,1,12.7,45.88,0
1994,4,2,14.34,50.56,0.14
1994,4,3,14.16,51.81,2.98
